"gameId","playId","snapDetail","snapTime","operationTime","hangTime","kickType","kickDirectionIntended","kickDirectionActual","returnDirectionIntended","returnDirectionActual","missedTackler","assistTackler","tackler","kickoffReturnFormation","gunners","puntRushers","specialTeamsSafeties","vises","kickContactType"
2020092706,4663,"OK",0.94,2.14,4.92,"N","C","C","R","R",NA,NA,"CIN 40",NA,"CIN 40; CIN 27","PHI 50",NA,"PHI 22; PHI 37; PHI 42; PHI 41","CC"
2020092706,4902,"OK",0.88,2.13,4.69,"A","C","C",NA,NA,NA,NA,NA,NA,"PHI 42; PHI 37","CIN 59",NA,"CIN 27; CIN 40; CIN 80; CIN 36","CC"
2020092706,5039,"OK",0.89,2.2,4.48,"N","L","L",NA,NA,NA,NA,"CIN 82",NA,"CIN 40; CIN 27",NA,NA,"PHI 22; PHI 37; PHI 42; PHI 41","CC"
2020092706,5335,"OK",0.77,1.81,4.23,"A","C","C",NA,NA,NA,NA,NA,NA,"PHI 42; PHI 37","CIN 36; CIN 40; CIN 50; CIN 59; CIN 82",NA,"CIN 27; CIN 80","CC"
2020092707,41,NA,NA,NA,4.1,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 28",NA,NA
2020092707,129,"L",0.86,2.02,4.78,"N","L","L",NA,NA,NA,NA,NA,NA,"HOU 35; HOU 33","PIT 92","PIT 28","PIT 42; PIT 31","BF"
2020092707,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2020092707,428,NA,NA,NA,4.12,"D","C","C","R","R",NA,NA,"PIT 27","8-0-2",NA,NA,"PIT 20; PIT 28",NA,NA
2020092707,633,NA,NA,NA,4.32,"D","C","C","R","R","HOU 32","HOU 51","HOU 35","8-0-2",NA,NA,"HOU 28; HOU 32",NA,NA
2020092707,810,"OK",0.87,2.02,4.77,"N","R","R",NA,NA,NA,NA,NA,NA,"HOU 35; HOU 33","PIT 56; PIT 92",NA,"PIT 42; PIT 31","CC"
2020092707,921,"L",0.86,2.07,4.32,"N","C","C",NA,NA,NA,"PIT 31","PIT 11",NA,"PIT 11; PIT 31","HOU 85",NA,"HOU 35; HOU 29","CFFG"
2020092707,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT 22; PIT 39",NA,NA
2020092707,1186,NA,NA,NA,4.13,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"HOU 28; HOU 32",NA,NA
2020092707,1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2020092707,1547,NA,NA,NA,4.18,"P","R","R","C","C",NA,NA,"PIT 27","8-0-2",NA,NA,"PIT 20; PIT 37",NA,NA
2020092707,1633,"OK",0.82,2.07,4.84,"N","C","C","R","R","HOU 28",NA,"HOU 33",NA,"HOU 35; HOU 33",NA,NA,"PIT 42; PIT 31; PIT 20","CC"
2020092707,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 33; HOU 41",NA,NA
2020092707,1864,NA,NA,NA,4.14,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 28",NA,NA
2020092707,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIT 22; PIT 39",NA,NA
2020092707,2067,NA,NA,NA,3.87,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"HOU 28; HOU 32",NA,NA
2020092707,2122,NA,NA,NA,4.28,"D","C","C","C","C","HOU 38",NA,"HOU 28","8-0-2",NA,NA,"HOU 29; HOU 32",NA,NA
2020092707,2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU 28; HOU 41",NA,NA
2020092707,2535,NA,NA,NA,4.25,"D","C","C","C","C",NA,NA,"PIT 28","8-0-2",NA,NA,"PIT 20; PIT 28",NA,NA
2020092707,2623,"L",1.05,2.06,3.94,"N","C","C","L","L","HOU 29; HOU 35; HOU 38",NA,"HOU 46",NA,"HOU 35; HOU 29",NA,"PIT 38","PIT 42; PIT 31; PIT 20","CC"
2020092707,2712,"OK",0.77,2.09,3.9,"A","C","C",NA,NA,NA,NA,NA,NA,"PIT 42; PIT 31","HOU 96",NA,"HOU 35; HOU 29","BB"
2020092707,2820,"OK",0.85,2.03,3.19,"N","L","L",NA,NA,NA,NA,NA,NA,"HOU 35; HOU 29","PIT 92","PIT 28","PIT 42; PIT 31","BF"
2020092707,2903,"OK",0.87,2.12,4.13,"A","C","C","C","C",NA,"PIT 42","PIT 92",NA,"PIT 42; PIT 31",NA,NA,"HOU 35; HOU 29; HOU 28","CC"
2020092707,3449,NA,NA,NA,4.28,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"PIT 20; PIT 42",NA,NA
2020092707,3552,"OK",0.65,1.99,3.89,"N","L","L",NA,NA,NA,NA,NA,NA,"HOU 35; HOU 29",NA,NA,"PIT 42; PIT 31; PIT 20","CC"
2020092708,41,NA,NA,NA,4.18,"D","R","R","C","R",NA,NA,"IND 38","8-0-2",NA,NA,"IND 23; IND 30",NA,NA
2020092708,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,228,NA,NA,NA,4.16,"D","R","R","C","C",NA,NA,"IND 30","8-0-2",NA,NA,"IND 31; IND 38",NA,NA
2020092708,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND 38; IND 53",NA,NA
2020092708,608,NA,NA,NA,4.17,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 34; NYJ 35",NA,NA
2020092708,924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,940,NA,NA,NA,4.06,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"IND 31; IND 32",NA,NA
2020092708,1043,"OK",0.75,1.98,4.2,"A","L","L","C","L",NA,"NYJ 84","NYJ 46",NA,"NYJ 25; NYJ 29","IND 10; IND 44; IND 45; IND 59","IND 34","IND 30; IND 35; IND 38","CC"
2020092708,1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 25; NYJ 34; NYJ 41; NYJ 46",NA,NA
2020092708,1196,NA,NA,NA,4.18,"D","L","L","R","R",NA,NA,"IND 59","8-0-2",NA,NA,"IND 23; IND 31",NA,NA
2020092708,1594,"OK",0.93,2.23,4.43,"A","L","L",NA,NA,NA,NA,NA,NA,"IND 16; IND 30","NYJ 96; NYJ 98","NYJ 30","NYJ 25; NYJ 35","CC"
2020092708,1811,"OK",0.87,2.04,4.35,"N","C","C",NA,NA,NA,NA,NA,NA,"NYJ 25; NYJ 29","IND 16; IND 33; IND 45; IND 58; IND 59","IND 31","IND 30; IND 35; IND 38","CC"
2020092708,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,1975,NA,NA,NA,4.29,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NYJ 34; NYJ 35",NA,NA
2020092708,2102,"OK",0.94,2.24,4.6,"A","L","L",NA,NA,NA,NA,NA,NA,"IND 16; IND 30","NYJ 96; NYJ 98",NA,"NYJ 25; NYJ 35","CC"
2020092708,2190,"OK",0.8,1.9,4.57,"N","L","L",NA,NA,NA,NA,NA,NA,"NYJ 25; NYJ 29","IND 16; IND 33; IND 44; IND 45; IND 58; IND 59","IND 31","IND 30; IND 35; IND 38","CC"
2020092708,2437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,2453,NA,NA,NA,4.23,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"IND 23; IND 30",NA,NA
2020092708,2556,"OK",0.84,1.95,4.27,"A","L","L",NA,NA,NA,NA,NA,NA,"NYJ 25; NYJ 29","IND 33; IND 44; IND 45; IND 58; IND 59","IND 31","IND 16; IND 30; IND 35; IND 38","OOB"
2020092708,2665,"L",0.87,2.18,4.72,"N","C","C",NA,NA,NA,NA,NA,NA,"IND 16; IND 30","NYJ 29; NYJ 34; NYJ 37; NYJ 41; NYJ 44; NYJ 50; NYJ 87; NYJ 93",NA,"NYJ 25; NYJ 35","CC"
2020092708,2761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,2806,NA,NA,NA,3.94,"P","R","R","C","C",NA,NA,"IND 45","6-0-3",NA,NA,"IND 31; IND 32",NA,NA
2020092708,3050,"OK",0.77,2,4.43,"A","L","L","R","R",NA,NA,NA,NA,"NYJ 25; NYJ 29","IND 21; IND 33; IND 44; IND 45; IND 58; IND 59","IND 16","IND 30; IND 35; IND 38","CC"
2020092708,3271,"OK",0.9,2.28,4.57,"N","L","C",NA,NA,NA,NA,NA,NA,"IND 16; IND 34","NYJ 29; NYJ 37; NYJ 44; NYJ 50; NYJ 87; NYJ 93",NA,"NYJ 25; NYJ 35","CC"
2020092708,3362,NA,NA,NA,3.8,"K","L","L","C","C",NA,"NYJ 50","NYJ 41","8-0-2",NA,NA,"NYJ 34; NYJ 35",NA,NA
2020092708,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NYJ 34; NYJ 46",NA,NA
2020092708,3513,NA,NA,NA,4.24,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"IND 31; IND 33",NA,NA
2020092709,41,NA,NA,NA,3.95,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 28; LAC 43",NA,NA
2020092709,121,"OK",0.86,2.02,5.09,"N","C","C",NA,NA,NA,NA,NA,NA,"CAR 25; CAR 23",NA,"LAC 24; LAC 32; LAC 37","LAC 28; LAC 43","CC"
2020092709,213,"OK",0.89,2.2,3.59,"N","C","C","R","R",NA,NA,"LAC 42",NA,"LAC 12; LAC 28",NA,NA,"CAR 26; CAR 38; CAR 25; CAR 29","CC"
2020092709,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 20; LAC 43",NA,NA
2020092709,376,NA,NA,NA,4.15,"D","C","C","C","C",NA,NA,"CAR 04","8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,710,NA,NA,NA,4.18,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,1004,NA,NA,NA,3.77,"D","C","C","C","L",NA,NA,"LAC 28","8-0-2",NA,NA,"LAC 28; LAC 43",NA,NA
2020092709,1271,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 20; LAC 43",NA,NA
2020092709,1616,NA,NA,NA,4.14,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 20; LAC 43",NA,NA
2020092709,1993,NA,NA,NA,3.67,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,2120,"OK",0.88,2.22,4.62,"N","R","R",NA,NA,NA,NA,NA,NA,"LAC 12; LAC 28","CAR 98",NA,"CAR 25; CAR 24","BB"
2020092709,2206,"OK",0.85,2.04,3.76,"N","C","C",NA,NA,NA,NA,"CAR 25",NA,"CAR 25; CAR 23",NA,NA,"LAC 28; LAC 43","CC"
2020092709,2424,"OK",0.85,1.96,4.57,"A","C","C",NA,NA,NA,NA,NA,NA,"LAC 12; LAC 28","CAR 53","CAR 31","CAR 25; CAR 24","CC"
2020092709,2523,"OK",0.79,2.07,5.11,"N","C","C","R","R",NA,NA,"CAR 39",NA,"CAR 25; CAR 23",NA,NA,"LAC 37; LAC 28; LAC 43; LAC 36","CC"
2020092709,2803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAR 21; CAR 31; CAR 52",NA,NA
2020092709,2822,NA,NA,NA,4.05,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 28; LAC 43",NA,NA
2020092709,3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC 20; LAC 43",NA,NA
2020092709,3090,NA,NA,NA,4.24,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"CAR 29; CAR 31",NA,NA
2020092709,3580,NA,NA,NA,4.08,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"LAC 28; LAC 43",NA,NA
2020092709,3776,"OK",0.85,1.94,4.7,"A","C","C",NA,NA,NA,NA,NA,NA,"CAR 38; CAR 23","LAC 36; LAC 46",NA,"LAC 37; LAC 28; LAC 43","BF"
2020092710,40,NA,NA,NA,3.88,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ARI 27; ARI 47",NA,NA
2020092710,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 31; ARI 58",NA,NA
2020092710,379,NA,NA,NA,4.27,"D","C","C","L","L",NA,NA,"DET 21","8-0-2",NA,NA,"DET 21; DET 25",NA,NA
2020092710,713,"OK",0.85,2.12,5.24,"N","R","R",NA,NA,NA,NA,NA,NA,"DET 39; DET 34",NA,"ARI 28","ARI 22; ARI 27; ARI 35","BF"
2020092710,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 24; DET 58",NA,NA
2020092710,1018,NA,NA,NA,3.92,"D","L","L","C","C",NA,NA,"ARI 22","8-0-2",NA,NA,"ARI 27; ARI 48",NA,NA
2020092710,1222,"OK",0.91,2.11,4.96,"N","R","R",NA,NA,NA,NA,NA,NA,"DET 39; DET 34","ARI 45",NA,"ARI 27; ARI 35","CC"
2020092710,1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 22; ARI 58",NA,NA
2020092710,1548,NA,NA,NA,3.63,"P","R","R","L","L",NA,NA,"DET 35","8-0-2",NA,NA,"DET 21; DET 25",NA,NA
2020092710,1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 58",NA,NA
2020092710,1818,NA,NA,NA,4.06,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ARI 27; ARI 48",NA,NA
2020092710,2043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 22; ARI 58",NA,NA
2020092710,2059,NA,NA,NA,4.35,"D","C","C","L","L","DET 34",NA,"DET 25","8-0-2",NA,NA,"DET 21; DET 44",NA,NA
2020092710,2179,NA,NA,NA,4.37,"D","C","C","C","C","DET 34",NA,"DET 44","8-0-2",NA,NA,"DET 21; DET 55",NA,NA
2020092710,2393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 24; DET 58",NA,NA
2020092710,2416,NA,NA,NA,4.08,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"ARI 27; ARI 48",NA,NA
2020092710,2498,"OK",0.81,2.16,3.8,"N","C","C",NA,NA,NA,NA,NA,NA,"DET 39; DET 34",NA,"ARI 28","ARI 22; ARI 27; ARI 35","BF"
2020092710,2821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 22; ARI 47; ARI 58",NA,NA
2020092710,2855,NA,NA,NA,4.13,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DET 21; DET 25",NA,NA
2020092710,3142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET 58",NA,NA
2020092710,3173,NA,NA,NA,4.13,"D","C","C","C","C",NA,"ARI 16","ARI 47","8-0-2",NA,NA,"ARI 27; ARI 48",NA,NA
2020092710,3433,"OK",0.81,1.94,4.1,"A","R","R",NA,NA,NA,NA,NA,NA,"DET 39; DET 34",NA,NA,"ARI 33; ARI 21","BF"
2020092710,3534,"OK",0.76,1.86,4.31,"N","C","C","C","C","ARI 46","ARI 47","ARI 43",NA,"ARI 16; ARI 28","DET 95",NA,"DET 41; DET 34","CC"
2020092710,3737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 22; ARI 58",NA,NA
2020092710,3771,NA,NA,NA,4.26,"D","C","C","C","C",NA,NA,"DET 87","8-0-2",NA,NA,"DET 21; DET 25",NA,NA
2020092710,3908,"OK",0.89,1.98,3.53,"A","L","L",NA,NA,NA,NA,NA,NA,"ARI 16; ARI 28","DET 40; DET 95",NA,"DET 41; DET 34","BF"
2020092710,4271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARI 22; ARI 58",NA,NA
2020092711,40,NA,NA,NA,4.46,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 24",NA,NA
2020092711,229,"OK",0.8,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 37; DEN 32","TB 51; TB 57; TB 79",NA,"TB 39; TB 35",NA
2020092711,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31",NA,NA
2020092711,351,NA,NA,NA,4.3,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 24",NA,NA
2020092711,431,"H",0.82,2.29,3.35,"N","R","R",NA,NA,NA,NA,NA,NA,"DEN 37; DEN 32","TB 51",NA,"TB 32; TB 39; TB 35","BF"
2020092711,597,"OK",0.89,2.08,4.38,"A","L","L",NA,NA,NA,NA,NA,NA,"TB 35; TB 29","DEN 98",NA,"DEN 20; DEN 41","CC"
2020092711,684,"OK",0.79,2.19,3.43,"N","R","R","C","C",NA,NA,"DEN 32",NA,"DEN 37; DEN 32","TB 57; TB 79; TB 88","TB 26","TB 32; TB 39; TB 35","CC"
2020092711,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 47",NA,NA
2020092711,1019,NA,NA,NA,4.28,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 23; TB 24",NA,NA
2020092711,1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB 45",NA,NA
2020092711,1215,NA,NA,NA,4.35,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"DEN 34; DEN 37",NA,NA
2020092711,1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31; DEN 47",NA,NA
2020092711,1515,NA,NA,NA,4,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 24; TB 57",NA,NA
2020092711,1615,"OK",0.8,2.15,4.05,"N","L","L","R","R",NA,NA,"DEN 47",NA,"DEN 37; DEN 32","TB 57; TB 79",NA,"TB 39; TB 35; TB 26","CC"
2020092711,1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020092711,1804,NA,NA,NA,3.83,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 24; TB 85",NA,NA
2020092711,2072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TB 35; TB 45",NA,NA
2020092711,2088,NA,NA,NA,4.03,"D","C","C",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"DEN 34; DEN 41",NA,NA
2020092711,2143,NA,NA,NA,3.99,"D","L","L",NA,NA,NA,NA,NA,"8-0-1",NA,NA,"DEN 28; DEN 34",NA,NA
2020092711,2309,"OK",0.89,2.11,4.39,"N","C","C",NA,NA,NA,NA,NA,NA,"TB 85; TB 29","DEN 43; DEN 96",NA,"DEN 20; DEN 41","CC"
2020092711,2428,NA,NA,NA,4.39,"K","C","C","C","C",NA,NA,NA,"9-0-1",NA,NA,"DEN 34; DEN 41",NA,NA
2020092711,2619,"OK",0.86,2.08,4.63,"A","R","R",NA,NA,NA,NA,NA,NA,"TB 85; TB 29","DEN 32; DEN 43; DEN 83; DEN 91",NA,"DEN 20; DEN 36","BC"
2020092711,2703,"OK",0.8,2.21,3.75,"A","L","L",NA,NA,"DEN 37",NA,"DEN 32",NA,"DEN 37; DEN 32","TB 79; TB 88",NA,"TB 39; TB 35","CC"
2020092711,2835,"OK",0.86,2.04,4.39,"A","R","R",NA,NA,NA,NA,NA,NA,"TB 85; TB 29",NA,NA,"DEN 20; DEN 41","BF"
2020092711,3178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DEN 31; DEN 37; DEN 47",NA,NA
2020092711,3225,NA,NA,NA,3.99,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"TB 24; TB 85",NA,NA
2020092711,3388,"H",0.8,2.15,4.34,"N","R","R",NA,NA,NA,NA,NA,NA,"DEN 37; DEN 32",NA,"TB 26","TB 32; TB 39; TB 35","OOB"
2020092711,3538,"L",0.86,1.98,3.79,"N","L","L",NA,NA,NA,NA,NA,NA,"TB 85; TB 29","DEN 28; DEN 43; DEN 91",NA,"DEN 20; DEN 41","BF"
2020092712,42,NA,NA,NA,4.03,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 23; DAL 33",NA,NA
2020092712,119,"OK",0.82,2.03,4.72,"N","C","C","L","L","SEA 44",NA,"SEA 25",NA,"SEA 28; SEA 18",NA,NA,"DAL 33; DAL 32; DAL 29","CC"
2020092712,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA 37; SEA 54",NA,NA
2020092712,475,NA,NA,NA,3.95,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 48; DAL 54",NA,NA
2020092712,631,NA,NA,NA,4.23,"D","L","L",NA,NA,NA,NA,"SEA 35","8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092712,687,NA,NA,NA,4.62,"K","C","C","R","R","DAL 29","DAL 59","DAL 85","8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,782,"OK",0.76,1.98,4.64,"N","C","C","C","C","SEA 44","SEA 86","SEA 25",NA,"SEA 28; SEA 18","DAL 56",NA,"DAL 33; DAL 32; DAL 29","CC"
2020092712,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA 37; SEA 54",NA,NA
2020092712,1032,NA,NA,NA,3.94,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 23; DAL 33",NA,NA
2020092712,1267,"OK",0.86,2.17,4.84,"N","L","L",NA,NA,NA,NA,NA,NA,"DAL 29; DAL 11",NA,NA,"SEA 28; SEA 35","MBDR"
2020092712,1392,"OK",0.87,2.02,4.5,"N","C","C",NA,NA,NA,NA,NA,NA,"SEA 28; SEA 18",NA,NA,"DAL 33; DAL 32; DAL 29","BF"
2020092712,1488,"OK",0.9,2.14,5.06,"N","L","L",NA,NA,NA,NA,NA,NA,"DAL 29; DAL 11",NA,NA,"SEA 28; SEA 35","CC"
2020092712,1911,NA,NA,NA,3.76,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092712,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA 37; SEA 54",NA,NA
2020092712,2027,NA,NA,NA,3.69,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,2302,"OK",0.89,2.06,4.51,"A","R","R",NA,NA,NA,NA,NA,NA,"SEA 35; SEA 34",NA,"DAL 25","DAL 32; DAL 29","BF"
2020092712,2574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 48; DAL 54",NA,NA
2020092712,2590,NA,NA,NA,NA,"F","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092712,2654,NA,NA,NA,3.89,"D","R","R",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092712,2744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DAL 48; DAL 54",NA,NA
2020092712,2760,NA,NA,NA,3.88,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092712,3005,"OK",0.84,2.11,4.82,"N","C","C",NA,NA,NA,NA,NA,NA,"DAL 29; DAL 11","SEA 54; SEA 90",NA,"SEA 21; SEA 26","CC"
2020092712,3168,"OK",0.88,1.97,3.91,"A","L","L","R","R",NA,NA,NA,NA,"SEA 35; SEA 34",NA,NA,"DAL 33; DAL 32; DAL 29","CFFG"
2020092712,3286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA 37; SEA 54",NA,NA
2020092712,3302,NA,NA,NA,3.69,"D","L","L",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,3510,"OK",0.83,1.92,4.19,"A","C","C","R","R",NA,NA,"SEA 35",NA,"SEA 35; SEA 34","DAL 17; DAL 37; DAL 56; DAL 59; DAL 92",NA,"DAL 32; DAL 29","CC"
2020092712,3772,NA,NA,NA,NA,"Q","C","C","R","R",NA,NA,"DAL 37","8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,3940,"OK",0.86,2.04,4.26,"A","L","L",NA,NA,NA,NA,NA,NA,"SEA 18; SEA 34",NA,NA,"DAL 32; DAL 29","BF"
2020092712,4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA 37; SEA 54",NA,NA
2020092712,4431,NA,NA,NA,3.75,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"DAL 32; DAL 33",NA,NA
2020092712,4716,NA,NA,NA,4.07,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"SEA 21; SEA 37",NA,NA
2020092713,40,NA,NA,NA,3.7,"D","C","C","C","C",NA,NA,"GB 25","8-0-2",NA,NA,"GB 25; GB 36",NA,NA
2020092713,128,"L",0.85,2.21,4.54,"N","R","C",NA,NA,NA,NA,NA,NA,"NO 48; NO 34","GB 52; GB 55; GB 91; GB 96","GB 39","GB 23; GB 20","CC"
2020092713,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO 47; NO 52",NA,NA
2020092713,424,NA,NA,NA,3.77,"D","C","C","C","C",NA,NA,"GB 42","8-0-2",NA,NA,"GB 37; GB 39",NA,NA
2020092713,566,NA,NA,NA,3.99,"D","C","C",NA,NA,NA,NA,NA,"8-0-2",NA,NA,"NO 22; NO 26",NA,NA
